Type,TypeName,Date,Title,AppropriatePrice,Investment opinion,Offer,File
유통업,롯데쇼핑,2019.05.31,"불확실성 해소가 우선, 이후 반등 시작","250,000원",매수,유안타증권,20190530192627420_1.pdf
유통업,롯데쇼핑,2019.05.10,"컨센서스 충족, 턴어라운드에  한 표 ","235,000원",매수,DB증권,20190510_023530_022447_1375.pdf
유통업,롯데쇼핑,2019.04.11,약한 실적 모멘텀 vs 악재가 반영된 주가,"235,000원",매수,DB증권,20190411_023530_022447_1363.pdf
유통업,롯데쇼핑,2019.03.21,Too big to fail ,"205,000원",매수,SK증권,I001_20190315102319_2502092.pdf
유통업,롯데쇼핑,2019.02.15,또 다시 어닝쇼크,"200,000원",매수,메리츠종금증권,20190214230123689K_02.pdf
유통업,롯데쇼핑,2019.02.15,"성급했던 기대감, 신중한 관찰 요망","235,000원",매수(유지),DB증권,20190215_023530_022447_1344.pdf
유통업,롯데쇼핑,2019.01.21,"왠만한 리스크 선반영, BUY 유지","275,000원",매수(유지),DB증권,20190121_023530_022447_1326.pdf
유통업,롯데쇼핑,2018.12.27,점포 효율성 회복으로 P/B 정상화 기대,"275,000원",매수(유지),DB증권,20181227_023530_022447_1323.pdf
유통업,롯데쇼핑,2018.12.21,4Q18 Preview: 확실한 개선 구간,"260,000원",매수,한국투자증권,20181220150409427_ko_7075.pdf
유통업,롯데쇼핑,2018.11.09,미워도 이제는 정말 다시 한번,"250,000원",매수(유지),메리츠종금증권,20181108230122709K_02.pdf
유통업,롯데쇼핑,2018.11.09,3Q 리뷰 : 신뢰를 쌓을 수 있는 실적,"270,000원",매수(유지),유안타증권,20181108223206427_1.pdf
유통업,롯데쇼핑,2018.10.15,"한국의 AEON, 롯데쇼핑!","270,000원",매수(유지),유안타증권,20180907085932540_3.pdf
유통업,롯데쇼핑,2018.10.11,빠르게 변화하는 소비패턴에 대응할 수 있는 역량이 필요,"260,000원",매수,SK증권,I001_20181004130710_2502067.pdf
유통업,롯데쇼핑,2018.09.27,드디어 서광이 비춘다.,"247,500원",매수(유지),DB증권,20180927_023530_022447_1295.pdf
유통업,롯데쇼핑,2018.09.13,영업이익 1조원을 향한 정상화 시작,"230,000원",매수(유지),하나금융투자,LOTTESHO_180912_F_1.pdf
유통업,롯데쇼핑,2018.08.13,시간이 필요,"235,000원",매수,한국투자증권,180813_LotteShopping.pdf
유통업,롯데쇼핑,2018.08.13,"중국, 떼어내는 고통도 크다","210,000원",Hold,메리츠종금증권,20180812151540116K_02.pdf
유통업,롯데쇼핑,2018.08.13,"중국 사업 불확실성, 꺼지지 않은 불씨","220,000원",Neutral,하나금융투자,LOTTESHO_180812_F_1.pdf
유통업,롯데쇼핑,2018.06.21,"실적은 예상수준, 주가는 박스권 하단","295,000원",매수(유지),DB증권,20180620_023530_022447_1266.pdf
유통업,롯데쇼핑,2018.05.14,"길었던 악몽, 드디어 끝나간다.","295,000원",매수,DB증권,20180513_023530_022447_1255.pdf
유통업,롯데쇼핑,2018.05.14,이제는 정말 달라질 수 있을까,"240,000원",매수,메리츠종금증권,20180511182625045K_02.pdf
유통업,롯데쇼핑,2018.04.26,중국 롯데마트 매각 가시화,"340,000원",매수,SK증권,C003_UNIT_20180426065517_2502067.pdf
유통업,롯데쇼핑,2018.04.02,"사드 갈등 해소, 최대 수혜주","340,000원",매수,SK증권,C003_UNIT_20180331083402_2502067.pdf
유통업,롯데쇼핑,2017.11.28,"모든 기대감이 바닥, 매수에 적기","340,000원",매수,SK증권,C003_UNIT_20171127080852_2502067.pdf
유통업,롯데쇼핑,2017.10.30,"분할 상장, 롯데쇼핑의 효율성 개선 작업이 본격화 될 것을 기대","340,000원",매수,SK증권,C003_UNIT_20171029213715_2502067.pdf
유통업,롯데쇼핑,2017.10.27,"롯데쇼핑 분할 재상장, Hold 제시","180,000원",매수,메리츠종금증권,20171026184704495K_02.pdf
유통업,롯데쇼핑,2017.09.15,"중국 롯데마트 철수 결정, 기다리던 뉴스","410,000원",매수,SK증권,C003_UNIT_20170914201144_2502067.pdf
유통업,롯데쇼핑,2017.08.02,"단기 실적 부진 아쉽지만, 영업정상화를 의심할 필요는 없음.","410,000원",매수,SK증권,C003_UNIT_20170801091715_2502067.pdf
유통업,롯데쇼핑,2017.07.31,충격적인 2분기 실적 발표,"280,000 원",Hold,메리츠종금증권,20170731071223_209.pdf
유통업,롯데쇼핑,2017.07.13,자산가치 상승에 영업가치 회복까지 기대,"330,000원",매수,메리츠종금증권,20170713070651_197.pdf
유통업,롯데쇼핑,2017.06.28,차익 실현보다 단기 조정을 매수 기회로 활용,"410,000원",매수,SK증권,C003_UNIT_20170627065525_25020670.pdf
유통업,롯데쇼핑,2017.06.20,롯데쇼핑 : 시가총액에 반영될 잠재 가치는 충분!,"410,000 원",매수,SK증권,I001_20170619151235_2502067.pdf
유통업,롯데쇼핑,2017.05.15,"1Q 주요 사업부 부진, 일회성으로 선방","270,000 원",Hold,메리츠종금증권,20170515071903_178.pdf
유통업,롯데쇼핑,2017.04.28,시나리오별 분할 사업회사 가치 추정 ,"260,000원",매수,메리츠종금증권,20170428070947_169.pdf
유통업,롯데쇼핑,2017.04.24,영업가치와 자산가치의 종합적 검토 필요,"260,000 원",매수,메리츠종금증권,20170424071251_164.pdf
유통업,롯데쇼핑,2017.03.27,"중국 법인에 증자 결정, 운전자금이 필요했을 것 ","300,000원",매수,SK증권,C003_UNIT_20170326172613_2502067.pdf
유통업,롯데쇼핑,2017.03.13,"중국 사업에 대한 우려로 주가 하락, 매수 기회 ","300,000원",매수,SK증권,C003_UNIT_20170303115058_2502067.pdf
유통업,롯데쇼핑,2017.02.20,"지주사 전환, 롯데쇼핑의 해외 사업 분할을 예상 ","300,000 원",매수,SK증권,I001_20170219170638_2502067.pdf
유통업,롯데쇼핑,2017.02.17,롯데그룹의 지주사 전환에 걸림돌이 되지는 않을 듯,"240,000 원",매수,SK증권,C003_UNIT_20170216202319_2502067.pdf
유통업,롯데쇼핑,2017.02.10,"4Q 영업이익 선방, 순이익은 크게 부진","230,000 원",매수,메리츠종금증권,[롯데쇼핑_20170210]양지혜_135_기업분석_롯데쇼핑.pdf
유통업,롯데쇼핑,2017.01.20,"롯데그룹의 지주사 전환, 롯데쇼핑의 효율화 기대","240,000 원",매수,SK증권,C003_UNIT_20170120064809_2502067.pdf
유통업,롯데쇼핑,2016.12.27,바닥 다지기,"280,000원",매수,NH투자증권,NH투자20161227롯데쇼핑.pdf
유통업,롯데쇼핑,2016.11.07,3Q16 실적 부진 지속 ,"240,000원",중립,SK증권,롯데쇼핑_161107.pdf
유통업,롯데쇼핑,2016.10.26,실적 개선 없이 지배구조 이슈만으로 주가 상승을 지속하기는 쉽지 않음,"240,000원",중립,SK증권,롯데쇼핑_161026.pdf
유통업,롯데쇼핑,2016.08.30,영업으로 회복을 기대하기는 쉽지 않음,"225,000 원",매수,SK증권,I001_20160827095109_2502067.pdf
유통업,롯데쇼핑,2016.07.22,실적 개선 하반기에도 쉽지 않을 전망,"230,000원",OutPerform,키움증권,160722_롯데쇼핑.pdf
유통업,롯데쇼핑,2016.05.09,주력사업 회복 가능성,"260,000원",매수,SK증권,롯데쇼핑4.pdf
유통업,롯데쇼핑,2016.03.08,올해 롯데쇼핑은 생각하는 것보다 괜찮다,"310,000원",OutPerform,키움증권,160308_롯데쇼핑.pdf
유통업,롯데쇼핑,2016.02.05,"본업 부진, 장부상 부실 반영","260,000원",매수,SK증권,롯데쇼핑3.pdf
유통업,신세계,2021.11.10,내년 상반기까지 국내 및 해외 소비 모두 양호한 과도기적 소비 패턴 예상,"400,000원",매수(유지),대신증권,신세계(004170)내년 상반기까지 국내 및 해외 소비 모두 양호한 과도기적 소비 패턴 예상.pdf
유통업,신세계,2021.11.10,4분기에도 역대 최대 실적 기대,"440,000원",매수(유지),키움증권,신세계(004170)4분기에도 역대 최대 실적 기대.pdf
유통업,신세계,2021.11.10,추정치 부합,350000원,매수(유지),이베스트투자증권,신세계(004170)3Q21 Preview 추정치 부합.pdf
유통업,신세계,2021.10.29,크로스보더이커머스 대응이 필요하다,"320,000원",매수(유지),SK증권,599977.pdf
유통업,신세계,2021.09.08,코로나 4차 대유행 영향은 제한적,"440,000원",매수(유지),키움증권,신세계_210908.pdf
유통업,신세계,2021.08.13,2Q21 리뷰 : 견조한 실적과 그렇지 못한 주가,"420,000원",매수(유지),유안타증권,20210812122507363_1.pdf
유통업,신세계,2021.08.13,백신 접종률 상승 이후 매출 회복 기대,"440,000원",매수(유지),키움증권,신세계_2Q21 Review_210813.pdf
유통업,신세계,2021.05.13,실적으로 증명된 보복 소비의 힘,"440,000원",매수(유지),키움증권,신세계_1Q21 Review_210513_수정.pdf
유통업,신세계,2021.05.13,1Q21 리뷰 : Flex는 신세계에서,"420,000원",매수(유지),유안타증권,20210512215626263_1.pdf
유통업,신세계,2021.05.07,면세점보다는 백화점(feat. 크로스보더이커머스) ,"390,000원",매수(유지),SK증권,[신세계] 면세점보다는 백화점(feat. 크로스보더이커머스).pdf
유통업,신세계,2021.04.29,회복기 + 점유율 확대 + 선택과 집중,"360,000원",매수(유지),한화투자증권,588262.pdf
유통업,신세계,2021.02.19,[4Q20 Review] 2021년 기저에 쏠리는 기대,"300,000원",매수(유지),한화투자증권,583225.pdf
유통업,신세계,2021.02.18,4Q20 리뷰 : 실적 회복 본격화,"330,000원",매수(유지),유안타증권,20210217195413900_1.pdf
유통업,신세계,2021.01.18,혹한기,"300,000원",매수(유지),한화투자증권,580491.pdf
유통업,신세계,2020.08.13,더 나빠질 수 있을까,"290,000원",매수(유지),키움증권,신세계_2Q20 Review_200813.pdf
유통업,신세계,2020.08.13,"실적 부진하지만, 괜찮아 ","287,000원",매수(유지),DB금융투자,20200813_004170_022447_1567.pdf
유통업,신세계,2020.08.13,2Q20 리뷰 : 더 나빠지기도 쉽지 않다 ,"300,000원",매수,유안타증권,20200812193422300_1.pdf
유통업,신세계,2020.05.13,1Q20 리뷰 : 가장 어두운 구간은 지났다.,"330,000원",매수(유지),유안타증권,20200512165918310_1.pdf
유통업,신세계,2020.05.13,"부진했지만, 점진적 회복 기대","315,000원",매수(유지),DB금융투자증권,20200513_004170_022447_1526.pdf
유통업,신세계,2020.05.13,최악의 시기에서 벗어나는 중,"320,000원",매수(유지),키움증권,신세계_1Q20 Review_200513_2.pdf
유통업,신세계,2020.04.23,소나기는 피하는 게 상책,"325,000원",매수,DB금융투자증권,20200423_004170_022447_1516.pdf
유통업,신세계,2020.03.11,이 또한 지나가리라,"370,000원",매수,키움증권,신세계_200311.pdf
유통업,신세계,2020.03.10,하반기 한중의 소비회복 가능성에 주목,"330,000원",매수,유안타증권,20200303152522610_3.pdf
유통업,신세계,2019.12.06,2020년 사업 확장 결실의 해,"350,000원",매수,하나금융투자,Shinsegae_191205_F_0.pdf
유통업,신세계,2019.12.06,"주력 사업 지배력 강화, 목표주가 상향","370,000원",매수,DB금융투자증권,20191206_004170_022447_1463.pdf
유통업,신세계,2019.10.02,양호한 성장 vs. 주가 모멘텀 둔화,"320,000원",매수,메리츠종금증권,20191001220732529K_02.pdf
유통업,신세계,2019.09.24,3Q Pre: 5개 분기만에 증익 전환,-원,매수,하나금융투자,SSG_190923_F_0.pdf
유통업,신세계,2019.08.30,컨센서스 수준의 실적 전망,"320,000원",매수,DB금융투자증권,20190830_004170_022447_1426.pdf
유통업,신세계,2019.06.28,럭셔리 호조로 면세점 호실적 전망,"400,000원",매수,메리츠종금증권,20190627211945700K_02.pdf
유통업,신세계,2019.05.31,강력한 이익 모멘텀 확보,"430,000원",매수,유안타증권,20190530192627420_2.pdf
유통업,신세계,2019.05.13,럭셔리를 잘 아는 기업,"400,000원",매수,메리츠종금증권,20190512155742455K_02.pdf
유통업,신세계,2019.05.13,명품 백화점과 면세점 성장의 콜라보,"400,000원",매수,키움증권,신세계_1Q19 Review_190513.pdf
유통업,신세계,2019.05.13,1Q 리뷰 : 놀라운 실적!,"430,000원",매수,유안타증권,20190512130300040_1.pdf
유통업,신세계,2019.04.17,"추가 상증, 면세점 업황이 결정한다.","400,000원",매수,DB증권,20190417_004170_022447_1365.pdf
유통업,신세계,2019.04.16,면세점 영업가치의 상향 조정,"360,000원",매수,메리츠종금증권,20190415182152537K_02.pdf
유통업,신세계,2019.03.21,순조로운 1분기,"400,000원",매수(유지),키움증권,신세계_1Q19 Preview_190321.pdf
유통업,신세계,2018.11.09,2019년을 기다리는 면세점,"360,000원",매수,한국투자증권,20181109064524443_KO.pdf
유통업,신세계,2018.11.09,외형 성장 대비 수익성 개선 제한적 전망,"350,000원",매수(유지),메리츠종금증권,20181109023313244K_02.pdf
유통업,신세계,2018.11.09,"3QRe: 면세점 기업가치 미반영, 저평가","400,000원",매수(유지),하나금융투자,SSG_181108_FF_1.pdf
유통업,신세계,2018.11.09,3Q 리뷰 : 현저한 저평가 상태. 다만...,"430,000원",매수(유지),유안타증권,20181109004601000_1.pdf
유통업,신세계,2018.10.15,백화점과 면세점의 앙상블이 아름답다.,"460,000원",매수(유지),유안타증권,20180907085932540_4.pdf
유통업,신세계,2018.10.11,면세점 사업자로 자리 잡음,"440,000원",매수,SK증권,I001_20181002142704_2502067.pdf
유통업,신세계,2018.07.12,면세사업 확장 과정에서 불확실성 증대,"440,000원",매수,SK증권,C003_UNIT_20180711082843_2502067.pdf
유통업,신세계,2018.07.04,하반기 투자 확대로 수익성 둔화 예상,"430,000원",매수,메리츠종금증권,20180703172437906K_02.pdf
유통업,신세계,2018.05.11,완벽한 서프라이즈! 끝까지 간다 ,"510,000원",매수(유지),DB증권,20180510_004170_022447_1250.pdf
유통업,신세계,2018.05.11,중국인이 연결회사 전반의 실적을 개선시키는 중,"500,000원",매수,SK증권,C003_UNIT_20180510153755_2502067.pdf
유통업,신세계,2018.05.11,1Q 면세점 어닝 서프라이즈,"500,000원",매수,메리츠종금증권,20180510162427051K_02.pdf
유통업,신세계,2018.04.13,"백화점 선방, 면세점 호조","450,000원",매수,메리츠종금증권,20180411090650523K_02.pdf
유통업,신세계,2018.01.29,"온라인 사업 분할, 면세점 사업에 집중할 수 있는 계기","400,000 원",매수,SK증권,I001_20180128102919_2502067.pdf
유통업,신세계,2018.01.25,까사미아 인수,-원,매수,메리츠종금증권,20180125070117083K_02.pdf
유통업,신세계,2018.01.22,국내 신규 면세점 사업자간 경쟁력 확인은 완료,"400,000원",매수,SK증권,C003_UNIT_20180121223213_2502067.pdf
유통업,신세계,2017.11.07,3Q 면세점 어닝 서프라이즈,"260,000원",매수,메리츠종금증권,20171106163119788K_02.pdf
유통업,신세계,2017.10.31,"중국의 긍정적 변화를 반영, 목표주가 상향","300,000원",매수,SK증권,C003_UNIT_20171030095243_2502067.pdf
유통업,신세계,2017.08.14,아무리 노력해도 쉽지 않다.,"213,000원",매수,메리츠종금증권,20170814071201_216.pdf
유통업,신세계,2017.07.14,"양호한 실적, 불안한 업황","250,000원",매수,메리츠종금증권,20170714071448_199.pdf
유통업,신세계,2017.05.16,"수익성 개선은 긍정적, 그러나 장기 성장성은 여전히 의문 ","240,000원",매수,SK증권,신세계_170516.pdf
유통업,신세계,2017.04.12,변화에 주목할 때,"300,000원",매수,NH투자증권,NH투자20170412신세계.pdf
유통업,신세계,2017.02.27,면세 적자폭 개선 vs. 백화점 실적 둔화 ,"220,000원",단기매수,메리츠종금증권,20170227072056_144.pdf
유통업,신세계,2016.10.26,면세점의 손실 폭 축소는 2018년부터 가능할 듯 ,"170,000원",중립,SK증권,신세계_161026.pdf
유통업,신세계,2016.07.13,영업면적 확장 효과로 호 실적 지속,"250,000원",매수,키움증권,160713 신세계.pdf
유통업,신세계,2016.01.29,시장기대치 소폭 상회,"310,000원",매수,키움증권,160129 신세계.pdf
유통업,신세계,2016.01.20,신용등급 하락 영향이 과도하게 반영,"310,000원",매수,키움증권,160120 신세계.pdf
유통업,호텔신라,2021.11.01,3Q21 리뷰 : 경쟁 심화에 따른 실적 부진,"110,000원",매수(유지),유안타증권,20211030152737857_1.pdf
유통업,호텔신라,2021.11.01,단기 수익성 보다 매출 회복이 중요,"120,000원",매수(유지),키움증권,호텔신라_3Q21 Review_211101.pdf
유통업,호텔신라,2021.11.01,3Q21 Review: 녹록지 않다,"110,000원",매수,메리츠증권,600198.pdf
유통업,호텔신라,2021.08.03,2Q21 기점으로 이익 확대 가시화,"131,000원",매수(유지),이베스트투자증권,호텔신라_2Q21 기점으로 이익 확대 가시화.pdf
유통업,호텔신라,2021.08.02,2Q21 리뷰 : 견조한 실적 회복세 확인,"130,000원",매수(유지),유안타증권,20210801120633453_1.pdf
유통업,호텔신라,2021.08.02,단기 우려 보다는 큰 그림에 주목해야 할 시점,"125,000원",매수(유지),키움증권,호텔신라_2Q21 Review_210802.pdf
유통업,호텔신라,2021.07.23,중국 하이요우면세점과 MOU 체결 함의,"120,000원",매수,하나금융투자,Hotelshilla_210722_F_0.pdf
